player_api_id,player_name,rating_growth
154229,Christopher Glombard,13.333333333333329
164334,Bruno Moreira,13.333333333333329
40648,Antonio Adan,13.333333333333329
167285,Alireza Haghighi,13.333333333333329
167065,Sebastian Jung,13.333333333333329
24156,Darron Gibson,13.333333333333329
34654,Souleymane Bamba,13.299999999999997
37497,Javier Portillo,13.25
469701,Mahmoud Dahoud,13.25
154950,Adrian Basta,13.25
281012,Filip Kostic,13.25
46892,Anthony Weber,13.25
443966,Jeremy Toljan,13.25
179828,Walid Mesloub,13.25
150731,Antonio Amaya,13.25
30367,Shaun Wright-Phillips,13.25
46448,Mickael Tacalfred,13.25
147726,Leon Balogun,13.25
95335,Ryan Flynn,13.25
287691,Ivan Lopez,13.230769230769226
309334,Saul Niguez,13.142857142857139
37434,Iago Bouzon,13.125
30740,Rafael Marquez,13.099999999999994
111193,Thomas Bosmel,13.0
389845,Joshua Brenet,13.0
196947,Abdul Majeed Waris,13.0
41887,Manuele Blasi,13.0
42325,Dimitrios Papadopoulos,13.0
261787,Iago Herrerin,13.0
150322,Lionn,13.0
393232,Phillip Roberts,13.0
397019,Otavio,13.0
41818,Jean-Francois Gillet,13.0
41348,Maxime Josse,13.0
41666,Fabiano Santacroce,13.0
13477,Tomasz Lisowski,13.0
474682,Djavan,13.0
89476,Diego,13.0
89405,Abdul Osman,13.0
160370,Sidney Govou,13.0
24591,Ricardo,13.0
38181,Stephan Schrock,13.0
38364,Sami Allagui,13.0
38379,Braulio,13.0
32412,Scott Severin,13.0
21446,Hernanes,13.0
522579,Munir El Haddadi,13.0
38703,Souleymane Diawara,13.0
38755,Ricardo Fuller,13.0
26287,Cedric Varrault,13.0
22928,Glenn Loovens,13.0
113908,Liam Bridcutt,13.0
183365,Luis Farina,13.0
41198,Mustapha Bayal Sall,13.0
432463,Zakaria Bakkali,13.0
254289,Mateusz Zachara,13.0
213653,Charles,13.0
42568,Gladstone,13.0
193224,Sergi Enrich,13.0
29590,Fabio Coentrao,13.0
24408,Danny Collins,13.0
33424,Matt Moussilou,13.0
14100,Alan Mannus,13.0
13551,Tomasz Brzyski,13.0
179415,Maxime Barthelme,13.0
45316,Mano,13.0
36783,Kyle Lafferty,13.0
43283,Eduardo,13.0
109288,Ruud Boymans,13.0
33421,Jimmy Kebe,13.0
150809,Marcin Budzinski,13.0
151050,Thiago Cionek,13.0
107066,Sanel Jahic,13.0
45879,Willem Janssen,13.0
275936,Josh Meekings,13.0
109648,Mitchell Donald,13.0
43210,Michal Kadlec,13.0
43248,Jonny Evans,13.0
365624,Federico Barba,13.0
200630,Michael Pereira,13.0
200964,Athanasios Petsos,13.0
282012,Dennis Praet,13.0
177715,Lasse Sobiech,13.0
173408,Matthew James,13.0
46470,Yann Kermorgant,13.0
362120,Danilo Cataldi,13.0
362198,Eder Citadin Martins,13.0
361379,Frederico Venancio,13.0
278338,Rachid Alioui,13.0
37426,Fernando Vega,13.0
41065,Nicholas Riley,13.0
41174,Clement Chantome,13.0
279173,Faycal Fajr,13.0
116874,Krzysztof Janus,13.0
264085,Ismael Diomande,13.0
150407,Guido Marilungo,13.0
402419,Przemyslaw Frankowski,13.0
11320,Steeve Elana,13.0
193226,Francisco Portillo,13.0
213649,Alfredo Ortuno,13.0
213499,Nacho Fernandez,13.0
478345,Dimitri Cavare,13.0
24499,Valeri Bojinov,13.0
477472,Jose Luis Morales,13.0
477493,Edgar Antonio Mendez,13.0
181995,Roberto Soriano,13.0
190030,Pablo Andres Gonzalez,13.0
491883,Said Benrahma,13.0
213878,Ramiro Funes Mori,13.0
41399,Ahmed Apimah Barusso,13.0
78908,Marcelo,13.0
488958,Balde Diao Keita,13.0
487867,Wendell,13.0
187266,Charlie Austin,13.0
187336,Giorgos Katsikas,13.0
188060,Inigo Perez,13.0
127191,Dugary Ndabashinze,13.0
73447,Leroy George,13.0
22283,Fabrizio Cacciatore,13.0
37567,Johan Cavalli,13.0
118929,Jordi Gomez,13.0
212644,Franco Signorelli,13.0
212389,Roman Golobart,13.0
166422,Andros Townsend,13.0
37436,Santi Cazorla,13.0
46458,Francis N'Ganga,13.0
30625,Sylvain Wiltord,13.0
178291,David Destorme,13.0
19014,Guillaume Ducatel,13.0
115519,Luisinho,13.0
46261,Youssef Adnane,13.0
40980,Owain Fon Williams,13.0
205034,Alex Lopez,13.0
47155,Dario Vidosic,13.0
46708,Cedric Cambon,13.0
97487,Davide Lanzafame,13.0
101969,Dame N'Doye,13.0
40543,Matthieu Chalme,13.0
98209,Niklas Baerkroth,13.0
192065,Andres Tunez,13.0
27568,Lukas Jutkiewicz,13.0
37452,Rodolfo Bodipo Diaz,13.0
191869,Kieran Trippier,13.0
31627,Pontus Wernbloom,13.0
158235,Jonathan Page,13.0
27680,Francesco Modesto,13.0
27700,Luigi Sala,13.0
444000,Steven Moreira,13.0
243781,Hernan,13.0
50047,Alexis Sanchez,13.0
171789,Lee Hodson,13.0
212881,Tolga Cigerci,13.0
212866,Muhamed Besic,13.0
52563,Jefferson Montero,13.0
289441,Jurgen Locadia,13.0
25779,Marcel Herzog,13.0
51949,Keylor Navas,13.0
52004,Victor Alvarez,13.0
94164,Jens Wemmer,13.0
30713,Marco Amelia,13.0
95509,Federico Fazio,13.0
40044,Garry Bocaly,13.0
32829,David Clarkson,13.0
190796,Marco Hoeger,13.0
170365,Nosa Emanuel Igiebor,13.0
94313,Chris Malonga,13.0
39805,Sergiu Marian Radu,13.0
28435,Mergim Mavraj,13.0
202210,Leandro Damiao,13.0
12283,Robert Demjan,13.0
121881,Eduardo Gottardi,13.0
24131,Jose Miguel Josemi,13.0
24099,Hurtado Perez Moises,13.0
193937,Bruno Zuculini,13.0
40940,Daniel Carrico,13.0
46621,Nabil El Zhar,13.0
19249,Danilo,13.0
496563,Jairo Riedewald,13.0
209405,Virgil van Dijk,13.0
78513,Kieran Gibbs,13.0
500520,Nabil Bentaleb,13.0
75578,Paulus Arajuuri,13.0
30897,Kanga Akale,13.0
34633,Nene,13.0
71775,Kebba Ceesay,13.0
131403,Jo Coppens,13.0
303343,Christopher Johnston,13.0
131409,Adlene Guedioura,13.0
71360,Danny Racchi,13.0
310836,Pierrick Capelle,13.0
68773,Dawid Nowak,13.0
206805,Jakub Szumski,13.0
58491,Marcus Nilsson,13.0
39495,Andrea Gasbarroni,13.0
32318,Kelvin Wilson,13.0
26539,Karim El Ahmadi,13.0
92095,Sebastien Wuethrich,13.0
22045,Lee Tomlin,13.0
141396,Mehmet Ekici,13.0
34112,Pavel Pardo,13.0
164241,Joao Pedro,13.0
237620,Rafal Janicki,13.0
164333,Andre Andre,13.0
30842,Brett Emerton,13.0
467689,Youssouf Sabaly,13.0
35125,Leon Jessen,13.0
71607,Massamba Lo Sambou,13.0
158783,Paulo Regula,13.0
32728,Robert Snodgrass,13.0
38035,Fernandez Aitor Tornavaca,13.0
38419,Mahamadou Habib Habibou,13.0
478988,Alex Soares,13.0
209373,Roland Alberg,13.0
161415,Barry Bannan,13.0
78413,Dimitrije Injac,13.0
39483,Tijani Belaid,13.0
34947,Bennedict McCarthy,13.0
32496,Allan McGregor,13.0
138171,Semir Stilic,13.0
131408,Thomas Kaminski,13.0
25611,Morten Duncan Rasmussen,12.944444444444443
361946,Dario Del Fabro,12.909090909090907
196169,Marcos Alonso,12.833333333333329
189910,George Thorne,12.833333333333329
114769,Miguel Britos,12.833333333333329
69594,Maciej Gostomski,12.833333333333329
70297,Jozy Altidore,12.833333333333329
29812,Stephan Fuerstner,12.799999999999997
30723,Alessandro Nesta,12.777777777777771
361778,Diego Lopes,12.75
151009,John Boye,12.75
42422,Samir Handanovic,12.75
156097,Keko,12.75
173462,Jordan Lukaku,12.75
175947,James McClean,12.75
178206,Timm Klose,12.75
168295,Emilijus Zubas,12.75
292771,Mamadou Kone,12.75
294859,Alassane Plea,12.75
306990,Stephane Badji,12.75
74663,Chico,12.75
30626,Thierry Henry,12.714285714285708
197910,Bo-Kyung Kim,12.714285714285708
298448,Davy Klaassen,12.714285714285708
37654,Paco Montanes,12.666666666666671
209362,Aras Oezbiliz,12.666666666666671
188652,Allan,12.666666666666671
213695,Abraham Minero,12.666666666666671
183498,Javi Lara,12.666666666666671
179810,Mustapha Dumbuya,12.666666666666671
213470,Ibai Gomez,12.666666666666671
190451,Idriss Saadi,12.666666666666671
47193,Angel Cervara,12.666666666666671
68937,Lukasz Broz,12.666666666666671
96619,Markel Susaeta,12.666666666666671
213809,Allan Nyom,12.666666666666671
243492,Ninos Gouriye,12.666666666666671
33861,Enrique Corrales,12.666666666666664
17312,Anther Yahia,12.666666666666664
167563,James Chambers,12.600000000000001
214123,Mats Moeller Daehli,12.599999999999994
299514,Ricardo van Rhijn,12.599999999999994
23170,Matt Derbyshire,12.599999999999994
94886,Holger Badstuber,12.599999999999994
73977,Migjen Basha,12.545454545454547
174634,Dani Schahin,12.545454545454547
26392,Kevin Gameiro,12.5
191081,Alen Stevanovic,12.5
184591,Atila Turan,12.5
39774,Lucio,12.5
39725,Bogdan Lobont,12.5
160496,Junior Stanislas,12.5
144999,Nenad Tomovic,12.5
26498,Sander Keller,12.5
243068,Adam Taggart,12.5
210146,Benjamin Jeannot,12.5
37798,Jan Vennegoor of Hesselink,12.5
32658,Mark Brown,12.5
21853,Dudley Campbell,12.5
39492,Maurizio Ciaramitaro,12.5
245433,Stefanos Kapinos,12.5
74672,Dealbert,12.5
24983,Gunnar Nielsen,12.5
150267,Andre Fontes,12.5
30424,Andreas Granqvist,12.5
26139,Yohan Demont,12.5
26005,Thomas Vermaelen,12.5
42263,Xavier Hochstrasser,12.5
37280,Abdoulaye Meite,12.5
112012,Emmanuel Mayuka,12.5
41661,Daniele Mannini,12.5
24037,Collins John,12.5
31293,Steve Mandanda,12.5
13486,Marcin Kikut,12.5
20276,Hulk,12.5
46335,Mbaye Leye,12.5
150832,Gaizka Toquero,12.5
43279,David Healy,12.5
25975,Steven Jennings,12.5
22978,Ross Turnbull,12.5
277771,Thomas Meunier,12.5
42715,Lorenzo Davids,12.5
267383,Leo Bonatini,12.5
260470,Leonardo Bittencourt,12.5
264221,Kevin Wimmer,12.5
23984,Carlo Cudicini,12.5
97326,Ney Santos,12.5
97491,Geromel,12.5
35968,Steven Anderson,12.5
33813,Sylvain Monsoreau,12.5
97319,Manuel Arana,12.5
35554,Ian Evatt,12.5
57123,Nicola Rigoni,12.5
30734,Luis Boa Morte,12.5
159596,Emmanuel Frimpong,12.5
172321,Joselu,12.5
23728,Chris Porter,12.5
165704,Kyle Bartley,12.5
18816,Pablo Martin Ledesma,12.5
38369,Dieumerci Mbokani,12.5
38834,Ashley Cole,12.5
133535,Airton,12.5
32413,Barry Nicholson,12.5
24155,Tom Heaton,12.5
38139,Diego Capel,12.5
502645,Patryk Lipski,12.5
38469,Verza,12.5
164053,Pedro Tiba,12.444444444444443
166111,Michel Herrero,12.42857142857143
30720,Dida,12.42857142857143
161015,Iago Falque,12.42857142857143
79253,Marco Sau,12.375
181654,Michal Miskiewicz,12.333333333333329
69650,Brad Guzan,12.333333333333329
145536,Benjamin Huebner,12.333333333333329
431589,Stephen Buyl,12.333333333333329
128020,Marquinho,12.333333333333329
46345,Julien Toudic,12.333333333333329
30743,Ronaldinho,12.333333333333329
358149,Patric,12.333333333333329
23783,Gary Cahill,12.333333333333329
97988,Wilson Palacios,12.333333333333329
441441,Ager Aketxe,12.333333333333329
274781,Selim Khelifi,12.333333333333329
164732,Ilombe Mboyo,12.333333333333329
27423,Wesley Sonck,12.299999999999997
156693,Maxime Chanot,12.25
357080,Lucas Ariel Ocampos,12.25
38920,Cyril Thereau,12.227272727272734
190562,Luca Ceppitelli,12.200000000000003
188557,Jens Toornstra,12.200000000000003
26618,Paul Verhaegh,12.200000000000003
97727,Christian Strohdiek,12.200000000000003
166509,Lucas Nahuel Castro,12.200000000000003
352392,Timo Letschert,12.200000000000003
209384,Jordy Clasie,12.200000000000003
37774,Gary Harkins,12.166666666666671
362855,Ramon Azeez,12.166666666666671
364164,Andrea Tabanelli,12.166666666666671
38253,Guillaume Gillet,12.166666666666671
197352,Juan,12.166666666666671
197560,Arkadiusz Wozniak,12.166666666666664
34466,Emile Heskey,12.0
161661,Isaac Cofie,12.0
27255,Thomas Kessler,12.0
142186,Johan Maartensson,12.0
160243,Jack Colback,12.0
210115,Remi Mulumba,12.0
32088,Daniel Seaborne,12.0
188971,Jakob Haugaard,12.0
37380,Mario Eggimann,12.0
41467,Javi Garcia,12.0
41654,Simone Dallamano,12.0
78544,Lima,12.0
141161,Julian Schieber,12.0
32572,Ludovic Giuly,12.0
39022,Oliver Fink,12.0
189181,Abdoulaye Diallo,12.0
239919,Sam Winnall,12.0
240348,Matthias Ostrzolek,12.0
32436,Zander Diamond,12.0
32465,David Goodwillie,12.0
497753,Eugene Ansah,12.0
38521,Nacho Monreal,12.0
165706,Abraham Gonzalez,12.0
30832,Luis Garcia,12.0
166648,Carlos Bacca,12.0
38403,Jorge Lopez,12.0
465746,Pieter Gerkens,12.0
24676,David Edwards,12.0
40007,Jonathan Martins-Pereira,12.0
168673,Gary Woods,12.0
170316,Amara Baby,12.0
158861,Adam Sarota,12.0
26136,Adama Coulibaly,12.0
23288,Dave Kitson,12.0
35116,Oluwafemi Ajilore,12.0
309505,Amin Younes,12.0
309537,Deivid,12.0
71502,Youssuf Mulumbu,12.0
71524,Alexander Stephan,12.0
163843,Julio Cesar,12.0
163919,Pedro Mba Obiang,12.0
26213,Alexandre Licata,12.0
289140,Isaac Kiese Thelin,12.0
385437,Serge Gnabry,12.0
292262,Roque Mesa,12.0
292769,Caner Cavlan,12.0
292888,Joseph Romeric Lopy,12.0
96615,Dady,12.0
96652,Ruben Castro,12.0
23819,Mikael Forssell,12.0
208743,Deniss Rakels,12.0
148487,Vytautas Andriuskevicius,12.0
118897,Ryan Jack,12.0
119273,Marcus Olsson,12.0
119702,Milan Gajic,12.0
120737,Chengdong Zhang,12.0
40103,Daniel Omoya Braaten,12.0
40153,Rob Wielaert,12.0
37507,Hector Font,12.0
184377,Robert Kiernan,12.0
202663,Leo Lacroix,12.0
5662,Dimitri Bulykin,12.0
46701,Nicolas Farina,12.0
46890,Cedric Collet,12.0
47246,Grzegorz Baran,12.0
157102,Mushaga Bakenga,12.0
212770,Roberto Inglese,12.0
212865,Nicolas Hoefler,12.0
157806,Moise Brou Apanga,12.0
47357,Didier Konan Ya,12.0
230993,Raul Rodriguez,12.0
238529,Wojciech Golla,12.0
93223,Gonzalo Zarate,12.0
23349,Clarke Carlisle,12.0
94267,Dusan Tadic,12.0
348408,Birama Toure,12.0
37656,Ruben,12.0
191140,Jonas Ramalho,12.0
27672,Daniele Dessena,12.0
27675,Daniele Paponi,12.0
37581,Ezequiel Garay,12.0
39993,Benoit Pedretti,12.0
458660,Michele Fornasier,12.0
25753,Ezequiel Luna,12.0
171786,Funso Ojo,12.0
357880,Andrew Robertson,12.0
172899,Manolo Gabbiadini,12.0
173382,Marc Muniesa,12.0
26238,Landry N'Guemo,12.0
282671,Laurent Depoitre,12.0
101192,James McCarthy,12.0
202343,Anselmo,12.0
178784,Maximillian Beister,12.0
46344,Elliot Grandin,12.0
102301,Tunay Torun,12.0
102356,Neil Taylor,12.0
7621,Anthony Favre,12.0
7627,Thierno Bah,12.0
154928,Roland Gigolaev,12.0
19327,Miranda,12.0
184520,Samuel Souprayen,12.0
185432,Joao Silva,12.0
303088,Roger,12.0
303179,Bryan Verboom,12.0
26109,Baptiste Martin,12.0
74452,Alessandro Carrozza,12.0
74747,Javi Fuego,12.0
289155,Lenny Nangis,12.0
303913,Oliver Sorg,12.0
304000,Tonny Vilhena,12.0
26045,Ludovic Genest,12.0
26029,Rodrigo Lacerda,12.0
23074,Robbie Blake,12.0
33706,Paolo Sammarco,12.0
104010,Gerson Sheotahul,12.0
23034,Craig Fagan,12.0
279879,Jean-Daniel Akpa-Akpro,12.0
280653,Jordon Ibe,12.0
178770,Fanol Perdedaj,12.0
74991,David Garcia,12.0
441164,Kaan Ayhan,12.0
445907,Varela,12.0
244136,Fede Vico,12.0
26315,Mario Yepes,12.0
26383,Habib Bellaid,12.0
32826,Scott McDonald,12.0
215170,Raphael Holzhauser,12.0
215384,Ross Barkley,12.0
304856,Pedro Henrique,12.0
150518,Tom Taiwo,12.0
150869,Thimothee Kolodziejczak,12.0
45473,Saidi Ntibazonkiza,12.0
362194,Nicolas Lopez,12.0
46015,Nicholas Law,12.0
156007,Joseph Bennett,12.0
191789,Joao Diogo,12.0
192574,Manuel Giandonato,12.0
37482,Gerard Pique,12.0
40651,Ben Turner,12.0
8881,Marco Padalino,12.0
24409,Antonio Langella,12.0
45435,Andreas Landgren,12.0
105351,Simao,12.0
19515,Cassio,12.0
34082,Marco Schneuwly,12.0
93317,Fahid Ben Khalfallah,12.0
93346,Antony Lecointe,12.0
71764,Alexander Gerndt,12.0
34969,Javier Chevanton,12.0
304733,Hakan Calhanoglu,12.0
40946,Marco Matias,12.0
40988,David Gigliotti,12.0
41120,Onyekachi Apam,12.0
41166,Marc Valiente,12.0
30254,Moritz Volz,12.0
26613,Onur Kaya,12.0
113227,Moreno Costanzo,12.0
113604,Adrian Daniel Calello,12.0
22929,Joe Ledley,12.0
114475,Luca Di Matteo,12.0
114651,Mateus,12.0
43135,Jan Polak,12.0
198316,Michael Gregoritsch,12.0
27419,Peer Kluge,12.0
277347,Hugo Rodriguez,12.0
33550,Romuald Peiser,12.0
43223,Milan Petrzela,12.0
213504,Diego Marino,12.0
37112,Julien Gorius,12.0
23946,Bryan Hughes,12.0
42704,Timothy Derijck,12.0
40683,Ludovic Baal,12.0
30530,Makoto Hasebe,12.0
179891,Kassim Abdallah,12.0
42860,Zlatko Junuzovic,12.0
180330,Patrick van Aanholt,12.0
365666,Adam Campbell,12.0
149031,Lamine Gassama,12.0
149150,Denis Odoi,12.0
364532,Riccardo Fiamozzi,12.0
37413,Giourkas Seitaridis,12.0
113189,Rostyn Griffiths,12.0
251925,Gerard Deulofeu,12.0
251243,Lloyd Palun,12.0
41369,Andrea Luci,12.0
195724,Andreas Samaris,12.0
195927,Enner Valencia,12.0
42017,Ferdinando Sforzini,12.0
42119,Gelson Fernandes,12.0
37201,Michael Lamey,12.0
42390,Ferdinando Coppola,12.0
33413,Marco Pisano,12.0
261599,Adnane Tighadouini,12.0
26686,Wesley Verhoek,12.0
302372,Lee Ashcroft,12.0
33116,Stephane Darbion,12.0
11024,Tomas Cerny,12.0
111819,Jean-Philippe Sabo,12.0
33107,Nicolas Marin,12.0
24341,Jan Mucha,12.0
71844,Roger Espinoza,12.0
23571,Wes Morgan,12.0
72735,Mame Biram Diouf,12.0
73034,Francesco Lunardini,12.0
540680,Scott Fraser,12.0
69611,Artur Jedrzejczyk,12.0
466890,Alireza Jahanbakhsh,12.0
24528,Michael Brown,12.0
39621,Gianluca Comotto,12.0
242882,Tiago Rodrigues,12.0
32043,Jose Gomes de Moraes Edmilson,12.0
33138,Stephen Ward,12.0
112297,David Obua,12.0
33021,Ander Murillo,12.0
113005,Hal Robson-Kanu,12.0
396757,Tyler Boyd,12.0
403003,Ahmed Hassan Koka,12.0
412981,Radoslaw Murawski,12.0
417068,Nathan Ake,12.0
419196,Tyias Browning,12.0
424918,Antoine Conte,12.0
181425,Rafael Galhardo,12.0
35467,Danny Higginbotham,12.0
39450,Panagiotis Kone,12.0
32596,Benjamin Huggel,12.0
38966,Lee Miller,12.0
39000,Martin Amedick,12.0
130667,Joo-Ho Park,12.0
67364,Fidelis,12.0
68836,Dariusz Jarecki,12.0
68962,Adam Danch,12.0
69085,Tomasz Foszmanczyk,12.0
23732,Matthew Connolly,12.0
27155,Anis Ben-Hatira,12.0
189111,Michal Zyro,12.0
38366,Vadis Odjidja-Ofoe,12.0
34433,Sylvan Ebanks-Blake,11.900000000000006
37206,Gino Coutinho,11.875
95327,Lucas Leiva,11.875
41199,Fredy Guarin,11.84615384615384
190142,Jed Steer,11.833333333333336
30835,Philipp Degen,11.833333333333336
279392,Robin Quaison,11.833333333333329
428672,Alex Telles,11.799999999999997
294490,Mariusz Stepinski,11.799999999999997
37560,Benoit Lesoimier,11.799999999999997
282286,Karim Rekik,11.799999999999997
361315,Eric Dier,11.799999999999997
94841,Sven Ulreich,11.799999999999997
178767,Jeff Stans,11.777777777777771
181190,Bruno Gallo,11.75
369800,Victor Romero Rodriguez,11.75
410656,Pablo Insua,11.75
263260,Mauro,11.75
45237,Paulao,11.75
206793,Rafal Wolski,11.75
239287,Josef Martinez,11.75
173955,Abdoul Razzagui Camara,11.75
43008,Markus Berger,11.722222222222229
450011,Anderson Talisca,11.700000000000003
28955,Wilfredo Caballero,11.666666666666671
114746,Vincenzo Rennella,11.666666666666671
39729,Luciano Zauri,11.666666666666671
359190,Jose Rodriguez,11.666666666666671
300623,Roberto Torres,11.666666666666671
80229,Miiko Albornoz,11.666666666666671
35708,Uwe Huenemeier,11.666666666666671
438780,Alexander Fransson,11.666666666666671
25990,Joao Pereira,11.666666666666671
101983,Manu Herrera,11.666666666666671
277325,Ousseynou Cisse,11.666666666666671
178833,Sebastian Polter,11.666666666666671
111897,Marco Fabian,11.666666666666671
69346,Maciej Iwanski,11.666666666666664
18590,Cristian Llama,11.666666666666664
208814,Milosz Przybecki,11.625
40719,Aaron Niguez,11.625
118616,Giancarlo Gonzalez,11.599999999999994
172157,Rafael,11.599999999999994
40621,Gabriel Paletta,11.599999999999994
476769,Deyverson,11.57142857142857
23765,Patrick Cregg,11.555555555555557
32674,Craig Dargo,11.5
39141,Marcus Berg,11.5
32578,Jerome Rothen,11.5
139806,Sinisa Andjelkovic,11.5
27326,Mario Gomez,11.5
38827,Amauri,11.5
208077,Danilo,11.5
129918,Alfred Finnbogason,11.5
24475,Giles Coke,11.5
39627,Nuno Andre Coelho,11.5
39706,Giuseppe Mascara,11.5
63520,Armand Traore,11.5
26173,Faryd Mondragon,11.5
35561,Hernan Crespo,11.5
299358,Mame Baba Thiam,11.5
92223,Kamil Pozniak,11.5
37764,Andre Ooijer,11.5
39510,Andrea Campagnolo,11.5
195678,Steven Lawless,11.5
24210,Nicky Weaver,11.5
37249,Adil Chihi,11.5
37319,Daniel Baier,11.5
24002,James McFadden,11.5
30342,David Dunn,11.5
23528,Andrew Crofts,11.5
41659,Abderrazak Jadid,11.5
396526,Ruben Blanco,11.5
33128,Didier Digard,11.5
30901,Aruna Dindane,11.5
72623,Augusto Fernandez,11.5
23678,Alex Song,11.5
24469,Alex Baptiste,11.5
37195,Ramon Leeuwin,11.5
41376,Giuseppe De Feudis,11.5
23988,Lassana Diarra,11.5
41308,Eric Hassli,11.5
28472,Miles Addison,11.5
38178,Juri Judt,11.5
24546,Michele Pazienza,11.5
303905,Dominik Kohr,11.5
30649,Christoph Metzelder,11.5
7226,Roni Porokara,11.5
26040,Djamel Abdoun,11.5
46651,Jamel Ait Ben Idir,11.5
178196,Pavel Sultes,11.5
27512,Cedric Makiadi,11.5
103869,Younousse Sankhare,11.5
25549,Christian Obodo,11.5
45460,Ondrej Svejdik,11.5
45440,Francisco Chica,11.5
33681,Johan Vonlanthen,11.5
31300,Rolando,11.5
303800,Dominique Heintz,11.5
150176,Fabio,11.5
32871,Ian Murray,11.5
183331,Ernesto Galan,11.5
114971,Paulinho,11.5
33964,Mikel Alonso,11.5
93466,Joris Steve Marveaux,11.5
33619,Laurent Courtois,11.5
19344,Artur,11.5
26334,Olivier Monterubbio,11.5
268273,Bruno Gonzalez,11.5
214397,Pele van Anholt,11.5
183484,Ulises Davila,11.5
43372,Piti,11.5
45174,Miralem Sulejmani,11.5
213502,Jose Campana,11.5
31907,Andrew Johnson,11.5
191788,Mexer,11.5
30819,Arne Friedrich,11.5
25818,Gokhan Inler,11.5
40444,Viktor Elm,11.5
37525,Paolo Zanetti,11.5
25796,Juergen Gjasula,11.5
32706,Colin Nish,11.5
25920,Bruno Alves,11.5
24114,Robert Milsom,11.5
121044,Nenad Krsticic,11.5
33758,Julian de Guzman,11.5
171472,Pierre Bengtsson,11.5
97488,Yves Hadley Desmarets,11.5
36394,Julien Faubert,11.5
174326,Shane Ferguson,11.5
45596,Michael Paton,11.5
30679,Florent Malouda,11.5
96852,Tiago Filipe Gomes,11.5
270774,Franco Vazquez,11.466666666666669
114963,Fabian Giefer,11.444444444444443
24507,Riccardo Montolivo,11.444444444444443
111068,Christian Bekamenga,11.42857142857143
478987,Derley,11.42857142857143
42502,Michael Agazzi,11.42857142857143
34113,Ricardo Osorio,11.400000000000006
213799,Thibault Moulin,11.400000000000006
132701,Henri Anier,11.400000000000006
469764,Levin Mete Oztunali,11.400000000000006
120560,Tobias Sana,11.400000000000006
18820,Ezequiel Scarione,11.400000000000006
25156,Ali Al-Habsi,11.400000000000006
40721,Carl Medjani,11.400000000000006
118508,Fedor Smolov,11.375
213712,Saul Berjon,11.375
237606,Leandro Daniel Paredes,11.375
40009,Nenad Kovacevic,11.333333333333336
300401,Wannes van Tricht,11.333333333333336
128689,Sebastian Mielitz,11.333333333333329
112476,Lorenzo Ariaudo,11.333333333333329
92094,Steven Lang,11.333333333333329
242719,Adrien Trebel,11.333333333333329
309539,Federico Ricci,11.333333333333329
190669,Sergio Ezequiel Araujo,11.333333333333329
306167,Ze Luis,11.333333333333329
40710,Fernando Cavenaghi,11.333333333333329
46689,Oumar Sissoko,11.333333333333329
230900,Nicolas Benezet,11.333333333333329
75306,Marcos Tebar,11.333333333333329
306296,Igor Bubnjic,11.333333333333329
359188,Fabinho,11.285714285714292
193322,Hyun-Jun Suk,11.285714285714292
95094,Sascha Moelders,11.25
210466,Mathieu Duhamel,11.25
214340,Parfait Mandanda,11.25
30903,Pablo Ibanez,11.25
210120,Rachid Ghezzal,11.25
30881,Alberto Gilardino,11.25
30620,Rio Ferdinand,11.25
31214,Matteo Ferrari,11.222222222222229
164259,Felix Kroos,11.222222222222229
301809,Nabil Ghilas,11.200000000000003
181255,Nick Ross,11.200000000000003
92222,Mateusz Cetnarski,11.200000000000003
278863,Yunus Malli,11.166666666666671
41067,Mark Wilson,11.166666666666664
36011,Sejad Salihovic,11.142857142857139
30669,Marcus Hahnemann,11.125
39391,Salvatore Masiello,11.125
211118,Rafael Martins,11.099999999999994
31092,Chu-Young Park,11.099999999999994
148792,Kieran Agard,11.0
2907,Gregory Lacombe,11.0
21751,Mohammed Rabiu,11.0
489288,Renato Tapia,11.0
38231,Ernest Webnje Nfor,11.0
38167,Thomas Kleine,11.0
68732,Rafal Grodzicki,11.0
129393,William Matheus,11.0
130113,Andrea Rispoli,11.0
18945,Santiago Gentiletti,11.0
24612,Fernando,11.0
477473,Jailson,11.0
128802,Donovan Slijngard,11.0
155257,Omar El Kaddouri,11.0
302241,Patrick Bamford,11.0
303139,Baissama Sankoh,11.0
40962,Ibson,11.0
303334,Mohamed Yattara,11.0
26098,Kakha Kaladze,11.0
37451,Alberto Lopo,11.0
354475,Fabien Tchenkoua,11.0
145586,Stijn Wuytens,11.0
41469,Miguel Nieto,11.0
291655,Norbert Gyomber,11.0
292772,Andre Biyogo Poko,11.0
293003,Tristan Dingome,11.0
26169,Aleksandr Hleb,11.0
26145,Olivier Thomert,11.0
27306,Alexander Baumjohann,11.0
157630,Guram Kashia,11.0
30950,Gilberto,11.0
30953,Jason Scotland,11.0
18859,Mauro Boselli,11.0
121872,Sidnei,11.0
32694,James Fowler,11.0
32717,Ryan O'Leary,11.0
134217,Philipp Bargfrede,11.0
139634,Ibrahima Niasse,11.0
38036,Rafael Barber,11.0
118386,Bastian Schulz,11.0
164221,Yohan Tavares,11.0
164230,Jaime,11.0
115253,Anton Sloboda,11.0
32844,Mark Reynolds,11.0
26209,Sebastien Bassong,11.0
26215,Flavio Roma,11.0
24022,Terry Dunfield,11.0
